,codigo_postal,localidade,distrito,latitude,longitude
1188,8804,"Santiago Tavira, Tavira, Faro",Faro,37.0154,-7.935110000000001
1189,8900,"Vila Real de Santo António, Faro",Faro,37.0154,-7.935110000000001
1190,8901,"Vila Nova de Cacela, Vila Real de Santo António, Faro",Faro,37.0154,-7.935110000000001
1191,8950,"Azinhal, Castro Marim, Faro",Faro,37.0154,-7.935110000000001
1192,8951,"Castro Marim, Faro",Faro,37.0154,-7.935110000000001
1193,8954,"Castro Marim, Faro",Faro,37.0154,-7.935110000000001
1194,8970,"Alcoutim, Faro",Faro,37.0154,-7.935110000000001
1195,8971,"Alcoutim, Faro",Faro,37.0154,-7.935110000000001
1196,9000,"Sé, Funchal, Madeira",Madeira,32.6511,-16.9097
1197,9001,"Sé, Funchal, Madeira",Madeira,32.6511,-16.9097
1198,9004,"São Pedro, Funchal, Madeira",Madeira,32.6511,-16.9097
1199,9020,"Santo António, Funchal, Madeira",Madeira,32.6511,-16.9097
1200,9021,"Sé, Funchal, Madeira",Madeira,32.6511,-16.9097
1201,9024,"Santo António, Funchal, Madeira",Madeira,32.6511,-16.9097
1202,9030,"Curral das Freiras, Câmara de Lobos, Madeira",Madeira,32.6511,-16.9097
1203,9050,"Sé, Funchal, Madeira",Madeira,32.6511,-16.9097
1204,9051,"Sé, Funchal, Madeira",Madeira,32.6511,-16.9097
1205,9054,"Sé, Funchal, Madeira",Madeira,32.6511,-16.9097
1206,9060,"Santa Maria Maior, Funchal, Madeira",Madeira,32.6511,-16.9097
1207,9061,"Sé, Funchal, Madeira",Madeira,32.6511,-16.9097
1208,9064,"Santa Maria Maior, Funchal, Madeira",Madeira,32.6511,-16.9097
1209,9100,"Caniço, Santa Cruz, Madeira",Madeira,32.6511,-16.9097
1210,9101,"Caniço, Santa Cruz, Madeira",Madeira,32.6511,-16.9097
1211,9125,"Caniço, Santa Cruz, Madeira",Madeira,32.6511,-16.9097
1212,9126,"Caniço, Santa Cruz, Madeira",Madeira,32.6511,-16.9097
1213,9135,"Camacha, Santa Cruz, Madeira",Madeira,32.6511,-16.9097
1214,9136,"Camacha, Santa Cruz, Madeira",Madeira,32.6511,-16.9097
1215,9200,"Machico, Madeira",Madeira,32.6511,-16.9097
1216,9201,"Caniçal, Machico, Madeira",Madeira,32.6511,-16.9097
1217,9225,"Porto da Cruz, Machico, Madeira",Madeira,32.6511,-16.9097
1218,9226,"Porto da Cruz, Machico, Madeira",Madeira,32.6511,-16.9097
1219,9230,"Santana, Madeira",Madeira,32.6511,-16.9097
1220,9231,"Santana, Madeira",Madeira,32.6511,-16.9097
1221,9240,"São Vicente, Madeira",Madeira,32.6511,-16.9097
1222,9241,"Ponta Delgada, São Vicente, Madeira",Madeira,32.6511,-16.9097
1223,9270,"Achadas da Cruz, Porto Moniz, Madeira",Madeira,32.6511,-16.9097
1224,9271,"Porto Moniz, Madeira",Madeira,32.6511,-16.9097
1225,9300,"Câmara de Lobos, Madeira",Madeira,32.6511,-16.9097
1226,9301,"Câmara de Lobos, Madeira",Madeira,32.6511,-16.9097
1227,9304,"Câmara de Lobos, Madeira",Madeira,32.6511,-16.9097
1228,9325,"Estreito Câmara de Lobos, Câmara de Lobos, Madeira",Madeira,32.6511,-16.9097
1229,9326,"Estreito Câmara de Lobos, Câmara de Lobos, Madeira",Madeira,32.6511,-16.9097
1230,9350,"Campanário, Ribeira Brava, Madeira",Madeira,32.6511,-16.9097
1231,9351,"Ribeira Brava, Madeira",Madeira,32.6511,-16.9097
1232,9360,"Ponta do Sol, Madeira",Madeira,32.6511,-16.9097
1233,9361,"Ponta do Sol, Madeira",Madeira,32.6511,-16.9097
1234,9370,"Arco da Calheta, Calheta (Madeira), Madeira",Madeira,32.6511,-16.9097
1235,9371,"Arco da Calheta, Calheta (Madeira), Madeira",Madeira,32.6511,-16.9097
1236,9374,"Calheta, Calheta (Madeira), Madeira",Madeira,32.6511,-16.9097
1237,9385,"Ponta do Pargo, Calheta (Madeira), Madeira",Madeira,32.6511,-16.9097
1238,9400,"Porto Santo, Madeira",Madeira,32.6511,-16.9097
1239,9401,"Porto Santo, Madeira",Madeira,32.6511,-16.9097
1240,9500,"São José, Ponta Delgada, Açores",Açores,37.4428,-25.404
1241,9501,"São José, Ponta Delgada, Açores",Açores,37.4428,-25.404
1242,9504,"São José, Ponta Delgada, Açores",Açores,37.4428,-25.404
1243,9545,"Ajuda da Bretanha, Ponta Delgada, Açores",Açores,37.4428,-25.404
1244,9546,"Capelas, Ponta Delgada, Açores",Açores,37.4428,-25.404
1245,9555,"Candelária, Ponta Delgada, Açores",Açores,37.4428,-25.404
1246,9556,"Ginetes, Ponta Delgada, Açores",Açores,37.4428,-25.404
1247,9560,"Nossa Senhora do Rosário, Lagoa (São Miguel), Açores",Açores,37.4428,-25.404
1248,9561,"Água de Pau, Lagoa (São Miguel), Açores",Açores,37.4428,-25.404
1249,9580,"Vila do Porto, Açores",Açores,37.4428,-25.404
1250,9581,"Vila do Porto, Açores",Açores,37.4428,-25.404
1251,9600,"Conceição, Ribeira Grande, Açores",Açores,37.4428,-25.404
1252,9601,"Rabo de Peixe, Ribeira Grande, Açores",Açores,37.4428,-25.404
1253,9625,"Fenais da Ajuda, Ribeira Grande, Açores",Açores,37.4428,-25.404
1254,9626,"Maia, Ribeira Grande, Açores",Açores,37.4428,-25.404
1255,9630,"Achada, Nordeste, Açores",Açores,37.4428,-25.404
1256,9631,"Nordeste, Açores",Açores,37.4428,-25.404
1257,9650,"Povoação, Açores",Açores,37.4428,-25.404
1258,9651,"Povoação, Açores",Açores,37.4428,-25.404
1259,9675,"Furnas, Povoação, Açores",Açores,37.4428,-25.404
1260,9676,"Furnas, Povoação, Açores",Açores,37.4428,-25.404
1261,9680,"São Miguel, Vila Franca do Campo, Açores",Açores,37.4428,-25.404
1262,9681,"São Miguel, Vila Franca do Campo, Açores",Açores,37.4428,-25.404
1263,9684,"São Miguel, Vila Franca do Campo, Açores",Açores,37.4428,-25.404
1264,9700,"Nossa Senhora da Conceição, Angra do Heroísmo, Açores",Açores,37.4428,-25.404
1265,9701,"Terra Chã, Angra do Heroísmo, Açores",Açores,37.4428,-25.404
1266,9760,"Praia da Vitória (Santa Cruz), Praia da Vitória, Açores",Açores,37.4428,-25.404
1267,9761,"Praia da Vitória (Santa Cruz), Praia da Vitória, Açores",Açores,37.4428,-25.404
1268,9800,"São Jorge (Velas), Velas, Açores",Açores,37.4428,-25.404
1269,9801,"São Jorge (Velas), Velas, Açores",Açores,37.4428,-25.404
1270,9804,"São Jorge (Velas), Velas, Açores",Açores,37.4428,-25.404
1271,9850,"Calheta, Calheta (São Jorge), Açores",Açores,37.4428,-25.404
1272,9851,"Calheta, Calheta (São Jorge), Açores",Açores,37.4428,-25.404
1273,9875,"Santo Antão, Calheta (São Jorge), Açores",Açores,37.4428,-25.404
1274,9876,"Topo Nossa Senhora Rosário, Calheta (São Jorge), Açores",Açores,37.4428,-25.404
1275,9880,"Santa Cruz da Graciosa, Açores",Açores,37.4428,-25.404
1276,9881,"Santa Cruz da Graciosa, Açores",Açores,37.4428,-25.404
1277,9900,"Horta (Matriz), Horta, Açores",Açores,37.4428,-25.404
1278,9901,"Horta (Matriz), Horta, Açores",Açores,37.4428,-25.404
1279,9904,"Horta (Matriz), Horta, Açores",Açores,37.4428,-25.404
1280,9930,"Calheta de Nesquim, Lajes do Pico, Açores",Açores,37.4428,-25.404
1281,9931,"Lajes do Pico, Açores",Açores,37.4428,-25.404
1282,9934,"Lajes do Pico, Açores",Açores,37.4428,-25.404
1283,9940,"Prainha, São Roque do Pico, Açores",Açores,37.4428,-25.404
1284,9941,"São Roque do Pico, Açores",Açores,37.4428,-25.404
1285,9944,"São Roque do Pico, Açores",Açores,37.4428,-25.404
1286,9950,"Madalena, Açores",Açores,37.4428,-25.404
1287,9951,"Madalena, Açores",Açores,37.4428,-25.404
1288,9960,"Santa Cruz das Flores, Açores",Açores,37.4428,-25.404
1289,9961,"Santa Cruz das Flores, Açores",Açores,37.4428,-25.404
1290,9970,"Santa Cruz das Flores, Açores",Açores,37.4428,-25.404
1291,9971,"Santa Cruz das Flores, Açores",Açores,37.4428,-25.404
1292,9980,"Corvo, Açores",Açores,37.4428,-25.404
